date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,delta_1,slope_7,slope_14,ratio14,pred_evento
2019-08-04,350.0,104.91,72.0,22.6,9500.0,782.0,61.0,38.0,120.0,,279.0,387.0,-56.0,12.5,-0.95,-0.07,0
2019-08-14,317.0,95.08,71.97,22.6,9500.0,814.0,61.0,41.0,120.0,,287.0,387.0,-119.0,1.89,-1.68,-0.13,1
2019-08-17,317.0,95.08,71.97,22.6,9500.0,814.0,61.0,41.0,120.0,,287.0,387.0,0.0,-11.5,-3.49,-0.09,0
2019-08-24,327.0,97.97,72.0,22.6,9500.0,806.0,61.0,41.0,120.0,,287.0,387.0,37.0,-16.75,-4.25,-0.05,0
2019-09-01,360.0,104.04,72.01,22.6,9500.0,733.6,61.0,38.7,130.0,,275.9,387.0,118.0,-3.29,-0.61,0.03,1
2019-09-03,354.0,106.06,71.63,22.6,9500.0,779.0,61.0,38.0,120.0,,277.0,387.0,-38.0,-2.32,-0.46,0.06,0
2019-09-24,46.0,13.58,95.97,22.6,9500.0,867.0,55.0,52.0,120.0,50.0,247.0,402.0,-106.0,2.32,-1.76,-0.08,1
2019-09-25,125.0,37.28,89.97,22.6,9500.0,793.0,58.0,55.0,160.0,50.0,246.0,402.0,104.0,15.96,0.33,0.01,0
2019-09-26,209.0,62.71,84.0,22.6,9300.0,789.0,60.0,59.0,160.0,50.0,246.0,402.0,60.0,19.18,3.44,0.07,0
2019-09-27,268.0,80.34,80.0,22.6,8800.0,789.0,60.0,59.0,160.0,50.0,246.0,402.0,34.0,19.79,5.77,0.14,0
2019-09-29,319.0,95.66,77.02,22.6,8800.0,805.91,60.0,59.0,160.0,50.0,246.0,402.0,48.0,23.36,9.35,0.16,0
2019-09-30,312.0,93.64,77.02,22.6,8800.0,789.0,60.0,59.0,170.0,50.0,246.0,402.0,-30.0,32.71,12.41,0.1,1
2019-10-08,328.0,94.7,71.99,22.6,9500.0,810.0,61.0,41.0,120.0,,287.0,387.0,-187.0,14.04,8.07,-0.01,1
2019-10-17,375.0,112.42,72.01,22.6,8800.0,789.0,60.0,59.0,170.0,50.0,246.0,402.0,169.0,1.07,12.62,0.03,2
2019-10-19,379.0,113.58,72.01,22.6,8800.0,834.0,60.0,59.0,170.0,50.0,246.0,402.0,14.0,-2.61,15.57,0.08,0
2019-10-28,325.0,113.58,76.0,22.6,8800.0,834.0,60.0,59.0,170.0,50.0,246.0,402.0,0.0,-1.57,14.14,0.2,0
2019-10-31,319.0,95.66,76.01,22.6,8800.0,834.0,60.0,60.0,200.0,50.0,244.0,402.0,-24.0,0.04,11.04,0.18,0
2019-11-02,349.0,104.62,71.99,22.6,9500.0,784.0,61.0,39.0,120.0,,276.0,387.0,-84.0,-0.14,5.89,0.07,0
2019-11-07,340.0,102.02,72.02,22.6,9500.0,794.0,61.0,39.0,120.0,,282.0,387.0,-31.0,-2.86,3.4,-0.06,0
2019-11-11,319.0,95.66,76.01,22.6,8800.0,834.0,60.0,60.0,200.0,50.0,244.0,402.0,115.0,-14.86,3.25,0.07,1
2019-11-12,307.0,92.19,76.02,22.6,8800.0,820.0,62.0,68.0,100.0,50.0,252.0,402.0,-50.0,-13.75,-2.18,0.12,0
2019-11-16,311.0,93.95,76.02,22.6,8800.0,809.0,61.5,63.0,200.0,50.0,248.0,402.0,17.0,-6.68,-4.3,0.04,0
2019-11-17,312.0,93.64,76.04,22.6,8800.0,809.0,61.5,63.0,200.0,50.0,248.0,402.0,5.0,2.96,-4.52,-0.0,0
2019-11-20,313.0,93.93,76.03,22.6,8800.0,,61.5,64.0,200.0,50.0,248.0,402.0,4.0,11.46,-3.49,-0.03,0
2019-11-23,312.0,93.64,76.04,22.6,8800.0,,61.5,64.0,200.0,50.0,249.0,402.0,-4.0,8.39,-0.85,-0.06,0
2019-11-28,321.0,96.24,75.97,22.6,8800.0,,61.5,64.5,200.0,50.0,248.0,402.0,34.0,2.54,2.16,-0.02,0
2019-12-04,350.0,104.91,72.0,22.6,9500.0,782.0,61.0,38.0,120.0,,279.0,387.0,-86.0,-0.43,-3.36,0.07,0
2019-12-09,327.0,97.97,72.0,22.6,9500.0,805.0,61.0,38.0,120.0,,282.0,387.0,-82.0,-16.46,-6.0,-0.13,0
2019-12-14,303.0,90.75,73.92,22.6,8800.0,820.0,62.0,63.0,200.0,50.0,248.0,402.0,-6.0,-26.71,-7.59,-0.14,1
2019-12-16,303.0,90.75,73.92,22.6,8800.0,820.0,62.0,68.0,200.0,50.0,248.0,402.0,0.0,-31.43,-8.33,-0.14,1
2019-12-21,298.0,89.3,75.99,22.6,8800.0,820.0,62.0,63.0,200.0,50.0,248.0,402.0,79.0,-22.11,-6.77,-0.07,1
2019-12-27,299.0,89.59,76.0,22.6,8800.0,819.0,62.0,63.0,200.0,50.0,248.0,402.0,5.0,-10.5,-7.44,0.0,0
2020-01-07,440.0,127.16,70.01,22.6,8800.0,1185.0,64.0,75.5,250.0,50.0,260.0,402.0,221.0,31.64,-2.82,0.21,2
2020-01-22,294.0,88.15,75.98,22.6,8800.0,825.0,62.0,69.0,240.0,50.0,253.0,402.0,-243.0,30.79,-2.46,-0.08,1
2020-01-23,299.0,89.59,76.0,22.6,8800.0,823.0,62.0,69.0,240.0,50.0,253.0,402.0,22.0,21.5,-2.66,-0.03,0
2020-01-28,308.0,92.48,76.01,22.6,8800.0,822.0,63.0,72.0,240.0,50.0,260.0,402.0,38.0,12.64,-1.05,-0.01,0
2020-02-01,300.0,89.88,76.0,22.6,8800.0,,62.0,68.6,200.0,50.0,254.0,402.0,-34.0,-4.21,-0.2,-0.04,0
2020-02-02,304.0,91.32,76.01,22.6,8800.0,829.0,63.0,72.0,240.0,50.0,257.0,402.0,17.0,-11.11,1.5,-0.03,0
2020-02-04,342.0,102.6,76.03,22.6,8800.0,1023.0,64.0,75.0,240.0,50.0,265.0,402.0,160.0,-1.07,7.81,0.1,1
2020-02-09,465.0,134.39,69.98,22.6,8800.0,1194.0,64.0,75.0,150.0,50.0,259.0,402.0,122.0,47.14,18.17,0.16,2
2020-02-10,456.0,131.78,69.98,22.6,8800.0,1248.0,64.0,74.9,220.0,50.0,258.0,402.0,-30.0,54.5,23.91,0.22,0
2020-02-16,308.0,92.48,76.01,22.6,8800.0,854.0,63.0,73.0,150.0,50.0,259.0,402.0,-235.0,29.29,19.05,0.1,1
2020-02-19,310.0,93.06,76.02,22.6,8800.0,850.0,63.0,73.0,150.0,50.0,260.0,402.0,9.0,9.11,13.74,0.11,0
2020-02-23,311.0,93.35,76.02,22.6,8800.0,864.0,63.0,73.0,150.0,50.0,258.0,402.0,4.0,-15.82,7.96,0.12,0
2020-02-27,310.0,93.06,76.02,22.6,8800.0,888.0,63.0,72.5,150.0,50.0,259.0,402.0,-4.0,-40.43,4.09,0.04,1
2020-03-12,377.0,108.95,76.0,22.6,8800.0,1281.99,64.3,77.0,220.0,50.0,265.0,402.0,278.0,-13.32,8.09,0.26,2
2020-03-17,327.0,98.26,75.99,22.6,8800.0,957.0,64.0,75.0,220.0,50.0,265.0,402.0,-209.0,3.68,11.98,-0.07,1
2020-03-20,330.0,98.26,76.0,22.6,8800.0,973.0,63.7,73.4,220.0,50.0,261.0,402.0,13.0,24.46,8.69,0.12,0
2020-03-27,336.0,100.86,76.02,22.6,8800.0,990.0,64.0,75.0,150.0,50.0,261.0,402.0,26.0,19.61,6.2,0.12,0
2020-03-31,342.0,100.86,75.97,22.6,8800.0,1002.0,64.0,75.0,240.0,50.0,265.0,402.0,22.0,14.21,4.92,0.11,0
2020-05-01,310.0,963.06,76.02,22.6,8800.0,824.0,62.0,66.0,200.0,50.0,247.0,402.0,-130.0,-9.18,-1.82,0.03,1
2020-05-03,312.0,93.64,76.04,22.6,8800.0,904.0,63.0,72.0,240.0,50.0,259.0,402.0,9.0,-32.04,-7.92,0.03,1
2020-05-04,400.0,102.6,71.97,22.6,8800.0,1023.0,64.0,75.0,240.0,50.0,265.0,402.0,125.0,-2.11,-5.33,0.0,1
2020-05-12,382.0,110.4,76.02,22.6,8800.0,1281.99,64.3,77.0,220.0,50.0,265.0,402.0,166.0,20.89,6.02,0.03,2
2020-05-16,401.0,120.51,68.02,22.6,8800.0,1148.0,59.0,68.0,240.0,50.0,254.0,402.0,-339.0,1.18,6.51,-0.17,1
2020-05-22,401.0,120.51,68.02,22.6,8800.0,1148.0,59.0,68.0,240.0,50.0,254.0,402.0,0.0,-10.5,0.41,-0.02,0
2020-05-31,408.0,122.54,68.02,22.6,8800.0,1087.99,59.0,75.0,240.0,50.0,265.0,402.0,22.0,-11.43,-4.63,-0.01,0
2020-06-08,448.0,129.47,69.99,22.6,8800.0,1197.0,64.0,76.0,150.0,50.0,261.0,402.0,217.0,-2.43,-3.26,0.15,0
2020-06-13,443.0,128.03,69.99,22.6,8800.0,1172.0,64.0,75.0,150.0,50.0,261.0,402.0,-17.0,-1.11,-3.37,0.14,0
2020-06-19,448.0,129.47,69.99,22.6,8800.0,1182.99,64.0,75.0,150.0,50.0,270.0,402.0,17.0,13.68,5.36,-0.05,0
2020-06-29,443.0,132.36,69.99,22.6,8800.0,1166.99,64.0,75.0,150.0,50.0,264.0,402.0,-17.0,48.0,7.06,0.08,1
2020-07-01,300.0,89.98,76.0,22.6,8800.0,824.0,62.0,69.0,240.0,50.0,253.0,402.0,-226.0,13.86,2.24,-0.09,1
2020-07-05,400.0,102.6,71.97,22.6,8800.0,1023.0,64.0,75.0,240.0,50.0,265.0,402.0,177.0,-1.18,3.87,0.02,1
2020-07-06,443.0,132.36,69.99,22.6,8800.0,1160.0,64.0,75.0,150.0,50.0,262.0,402.0,49.0,-14.0,7.52,0.04,0
2020-07-12,376.0,108.66,76.0,22.6,8800.0,1280.0,64.3,77.0,220.0,50.0,265.0,402.0,91.0,6.79,9.24,0.21,2
2020-07-20,443.0,128.03,69.99,22.6,8800.0,1207.0,64.0,76.0,250.0,50.0,260.0,402.0,-91.0,12.75,7.46,0.13,0
2020-07-24,437.0,126.29,70.03,22.6,8800.0,1207.0,64.0,76.0,250.0,50.0,260.0,402.0,-18.0,19.21,8.53,0.02,0
2020-07-26,436.0,126.0,69.99,22.6,8800.0,1209.0,64.0,76.0,150.0,50.0,260.0,402.0,-5.0,23.96,14.78,-0.09,0
2020-07-28,444.0,128.32,70.0,22.6,8800.0,1211.99,64.0,76.0,150.0,50.0,260.0,402.0,27.0,0.14,11.25,0.18,0
2020-08-02,315.0,94.5,76.03,22.6,8800.0,846.0,63.0,71.0,240.0,50.0,257.0,402.0,-166.0,-24.39,1.98,0.05,1
2020-08-04,457.0,102.6,67.97,22.6,8800.0,1023.0,64.0,75.0,240.0,50.0,265.0,402.0,113.0,-25.79,-3.6,0.12,1
2020-08-09,466.0,134.67,70.01,22.6,8800.0,1233.0,64.0,75.0,150.0,50.0,259.0,402.0,127.0,1.18,0.93,0.04,2
2020-08-10,460.0,132.94,69.97,22.6,8800.0,1238.0,64.0,76.0,150.0,50.0,258.0,402.0,-22.0,13.25,4.02,0.04,0
2020-08-16,446.0,128.89,70.03,22.6,8800.0,1194.99,64.0,76.0,150.0,50.0,261.0,402.0,-44.0,16.04,6.15,-0.0,0
2020-08-18,451.0,130.34,69.97,22.6,8800.0,1215.0,64.0,76.0,150.0,50.0,258.0,402.0,14.0,18.54,8.15,0.02,0
2020-08-22,461.0,133.23,70.01,22.6,8800.0,1217.0,64.0,75.0,150.0,50.0,258.0,402.0,35.0,26.89,3.59,0.23,2
2020-08-29,454.0,135.83,70.01,22.6,8800.0,1198.0,64.0,75.0,150.0,50.0,258.0,402.0,-23.0,7.04,2.94,0.06,0
2020-09-05,408.0,122.54,68.02,22.6,8800.0,1087.99,59.0,75.0,240.0,50.0,265.0,402.0,-238.0,-29.32,-3.27,-0.14,1
2020-09-07,439.0,126.87,69.97,22.6,8800.0,1198.0,64.0,75.5,250.0,50.0,263.0,402.0,186.0,-22.21,-0.3,-0.07,1
2020-09-17,460.0,132.94,69.97,22.6,8800.0,1238.0,64.0,76.0,150.0,50.0,258.0,402.0,70.0,-7.46,2.14,0.04,0
2020-09-22,454.0,131.21,70.01,22.6,8800.0,1243.99,64.0,76.0,220.0,50.0,258.0,402.0,-18.0,-0.93,3.23,0.04,0
2020-10-01,294.0,88.15,75.98,22.6,8800.0,825.0,62.0,69.0,240.0,50.0,253.0,402.0,-290.0,-24.39,-4.38,-0.16,1
2020-10-06,444.0,128.32,70.0,22.6,8800.0,1166.0,64.0,75.0,150.0,50.0,262.0,402.0,256.0,-5.5,-2.78,0.0,1
2020-10-09,463.0,133.81,70.03,22.6,8800.0,1233.0,64.0,75.0,150.0,50.0,259.0,402.0,65.0,19.11,-4.8,0.18,0
2020-10-15,368.0,106.35,75.98,22.6,8800.0,1238.0,64.0,76.0,150.0,50.0,258.0,402.0,-13.0,7.21,-4.47,0.07,0
2020-10-30,383.0,110.69,76.02,22.6,8800.0,1258.99,64.5,76.0,150.0,50.0,261.0,402.0,65.0,19.71,1.43,0.03,0
2020-11-02,311.0,93.35,76.02,22.6,8800.0,852.0,63.0,73.0,150.0,50.0,259.0,402.0,-300.0,5.25,-2.15,-0.15,1
2020-11-03,318.0,95.37,75.96,22.6,8800.0,932.0,63.0,72.0,150.0,50.0,259.0,402.0,26.0,-0.61,-5.4,-0.11,0
2020-11-12,374.0,108.09,75.99,22.6,8800.0,1278.0,64.0,78.0,220.0,50.0,263.0,402.0,235.0,-15.89,-0.76,0.04,1
2020-11-13,377.0,108.95,76.0,22.6,8800.0,1257.0,64.5,76.0,250.0,50.0,260.0,402.0,13.0,-5.14,5.17,0.02,0
2020-11-21,381.0,110.11,76.02,22.6,8800.0,1281.99,63.8,77.0,250.0,50.0,260.0,402.0,18.0,13.57,10.7,0.05,0
2020-11-27,379.0,109.53,76.01,22.6,8800.0,1281.99,64.3,77.0,220.0,50.0,265.0,402.0,-9.0,27.89,7.8,0.24,2
2020-12-08,458.0,132.36,70.03,22.6,8800.0,1202.99,64.0,76.0,150.0,50.0,261.0,402.0,-52.0,44.21,8.21,0.05,0
2020-12-11,376.0,108.66,76.0,22.6,8800.0,1257.0,64.5,76.0,250.0,50.0,260.0,402.0,39.0,24.32,11.75,0.02,0
2020-12-12,378.0,109.24,76.0,22.6,8800.0,1278.0,64.0,78.0,220.0,50.0,263.0,402.0,8.0,-0.64,14.77,0.04,0
2020-12-20,373.0,107.8,76.0,22.6,8800.0,1265.0,64.0,78.0,220.0,50.0,262.0,402.0,-21.0,-3.29,7.36,0.27,1
2020-12-26,370.0,106.93,75.97,22.6,8800.0,1273.0,64.0,77.0,220.0,50.0,261.0,402.0,-14.0,-5.43,6.55,0.04,0
2020-12-29,367.0,106.06,75.98,22.6,8800.0,1279.99,64.0,77.0,220.0,50.0,265.0,402.0,-12.0,-5.18,7.26,-0.01,0
2021-01-01,375.0,108.38,76.01,22.6,8800.0,1277.99,64.4,77.0,220.0,50.0,266.0,402.0,35.0,-0.29,8.63,0.02,0
2021-01-08,356.0,102.88,75.98,22.6,9500.0,1381.0,64.0,77.0,220.0,50.0,268.0,402.0,-81.0,-10.89,9.69,-0.07,0
2021-01-26,372.0,107.51,75.98,22.6,8800.0,1278.99,64.4,76.0,220.0,50.0,266.0,402.0,67.0,-7.11,3.27,0.19,0
2021-01-28,371.0,107.22,75.99,22.6,8800.0,1267.0,64.5,77.0,220.0,50.0,266.0,402.0,-4.0,-1.96,-3.51,0.17,0
2021-02-04,361.0,104.33,76.03,22.6,8800.0,,64.5,76.5,220.0,50.0,267.0,402.0,-39.0,-2.93,-4.63,-0.03,0
2021-02-10,368.0,106.35,75.98,22.6,9500.0,1417.99,63.0,76.0,220.0,50.0,262.0,402.0,26.0,-1.39,-4.35,-0.02,0
2021-02-11,368.0,106.35,75.98,22.6,9500.0,1449.0,64.0,77.0,220.0,50.0,266.0,402.0,0.0,-1.29,-3.3,-0.04,0
2021-02-12,370.0,106.93,75.97,22.6,9500.0,1458.99,64.0,77.0,220.0,50.0,267.0,402.0,8.0,4.54,-2.08,-0.03,0
2021-02-20,365.0,105.49,75.97,22.6,8800.0,1263.0,64.5,77.0,220.0,50.0,268.0,402.0,-21.0,-2.64,-2.99,-0.01,0
2021-03-14,368.0,106.35,75.98,22.6,8800.0,1297.99,64.5,77.0,220.0,50.0,265.0,402.0,13.0,-0.18,-2.2,-0.02,0
2021-03-16,369.0,106.64,75.99,22.6,8800.0,1316.0,64.5,76.5,220.0,50.0,267.0,402.0,5.0,2.86,-0.86,-0.02,0
2021-03-18,362.0,104.62,76.03,22.6,8800.0,1301.99,64.5,77.0,220.0,50.0,267.0,402.0,-27.0,-2.29,-0.81,-0.03,0
2021-03-27,369.0,106.64,75.99,22.6,8800.0,1302.0,64.5,76.5,220.0,50.0,267.0,402.0,27.0,-0.96,-0.26,-0.0,0
2021-04-03,367.0,106.06,75.98,22.6,8800.0,,64.5,76.0,220.0,50.0,268.0,402.0,-9.0,-0.79,-0.35,0.0,0
2021-04-07,357.0,103.17,76.01,22.6,9500.0,1389.99,64.0,77.0,220.0,50.0,267.0,402.0,-40.0,-3.61,-0.42,-0.05,0
2021-04-25,362.0,104.62,76.03,22.6,9500.0,1317.99,64.5,76.9,220.0,50.0,267.0,402.0,22.0,-5.21,-2.21,0.02,0
2021-04-26,361.0,104.33,76.03,22.6,9500.0,1333.0,64.5,77.0,220.0,50.0,267.0,402.0,-4.0,-5.07,-2.03,-0.03,0
2021-04-30,365.0,105.49,75.97,22.6,9500.0,1327.99,64.5,77.0,110.0,50.0,267.0,402.0,13.0,-1.89,-1.42,-0.02,0
2021-05-02,374.0,18.09,75.99,22.6,8800.0,1262.99,64.5,78.0,220.0,50.0,267.0,402.0,39.0,2.25,-0.87,0.03,0
2021-05-08,362.0,104.62,76.03,22.6,9500.0,1381.0,64.0,77.0,220.0,50.0,268.0,402.0,-48.0,3.39,-1.05,-0.01,0
2021-05-17,359.0,103.75,76.02,22.6,9500.0,1328.0,64.4,77.0,220.0,50.0,267.0,402.0,-13.0,2.82,-1.52,-0.02,0
2021-05-20,357.0,103.17,76.01,22.6,9500.0,1328.0,64.4,77.0,220.0,50.0,267.0,402.0,-9.0,-3.32,-1.82,-0.03,0
2021-05-23,358.0,103.46,76.02,22.6,9500.0,1328.0,64.4,77.0,220.0,50.0,267.0,402.0,5.0,-5.79,-2.45,-0.02,0
2021-05-27,357.0,103.17,76.01,22.6,9500.0,1336.0,64.4,77.0,220.0,50.0,266.0,402.0,-5.0,-8.75,-2.67,-0.03,0
2021-05-28,356.0,102.88,76.01,22.6,9500.0,1335.0,64.4,77.0,220.0,50.0,267.0,402.0,-4.0,-9.64,-2.65,-0.03,0
2021-06-16,358.0,103.46,76.02,22.6,9500.0,1345.0,64.4,77.0,220.0,50.0,268.0,402.0,9.0,-2.75,-3.03,-0.01,0
2021-06-19,354.0,102.31,76.02,22.6,9500.0,1353.0,63.8,76.9,220.0,50.0,267.0,402.0,-17.0,-2.21,-2.93,-0.04,0
2021-06-26,361.0,104.33,76.03,22.6,9500.0,1389.99,64.5,76.9,110.0,50.0,267.0,402.0,30.0,0.89,-2.0,-0.01,0
2021-06-29,359.0,103.75,76.02,22.6,9500.0,1411.0,64.5,77.0,220.0,50.0,267.0,402.0,-9.0,1.43,-2.56,0.01,0
2021-07-03,369.0,106.64,75.99,22.6,8800.0,,64.5,76.0,220.0,50.0,268.0,402.0,40.0,6.64,-1.28,0.02,0
2021-07-09,356.0,102.88,75.98,22.6,9500.0,1369.0,64.4,77.0,220.0,50.0,268.0,402.0,-55.0,3.68,-1.82,-0.02,0
2021-07-15,353.0,102.03,76.0,22.6,9500.0,1387.0,64.0,77.0,220.0,50.0,268.0,402.0,-11.0,-0.82,-2.15,-0.03,0
2021-07-20,353.0,102.03,76.0,22.6,9500.0,1387.0,64.0,77.0,220.0,50.0,268.0,402.0,0.0,-3.57,-0.98,-0.06,0
2021-07-23,359.0,103.75,76.02,22.6,9500.0,1387.0,64.0,77.0,220.0,50.0,268.0,402.0,26.0,-5.18,-0.26,-0.01,0
2021-08-02,365.0,105.49,75.97,22.6,8800.0,1263.0,64.5,77.0,220.0,50.0,268.0,402.0,22.0,-0.89,0.71,0.01,0
2021-08-06,354.0,102.31,76.02,22.6,9500.0,1330.0,64.4,77.0,220.0,50.0,268.0,402.0,-43.0,-2.96,0.06,-0.01,0
2021-08-12,370.0,106.93,75.97,22.6,9500.0,1458.99,64.0,77.0,220.0,50.0,267.0,402.0,64.0,8.29,1.45,0.03,0
2021-08-16,362.0,104.62,76.03,22.6,9500.0,1381.0,64.0,77.0,220.0,50.0,268.0,402.0,-30.0,8.36,1.62,0.01,0
2021-08-18,362.0,104.62,76.03,22.6,9500.0,1378.99,64.4,77.0,220.0,50.0,267.0,402.0,0.0,5.86,1.56,0.02,0
2021-08-27,361.0,104.33,76.03,22.6,9500.0,1369.0,64.4,77.0,220.0,50.0,268.0,402.0,-4.0,1.54,1.56,0.01,0
2021-09-01,375.0,108.38,76.01,22.6,8800.0,1277.99,64.4,77.0,220.0,50.0,266.0,402.0,57.0,5.79,2.58,0.06,0
2021-09-09,359.0,103.75,76.02,22.6,9500.0,1369.0,64.4,77.0,220.0,50.0,268.0,402.0,-66.0,3.75,2.32,-0.01,0
2021-09-14,361.0,104.33,76.03,22.6,9500.0,1381.0,64.4,77.0,220.0,50.0,268.0,402.0,9.0,-2.68,2.06,0.01,0
2021-09-21,367.0,106.06,75.98,22.6,9500.0,1381.0,64.4,77.0,220.0,50.0,268.0,402.0,22.0,1.32,3.71,-0.01,0
2021-09-24,368.0,106.35,75.98,22.6,9500.0,1381.0,64.4,77.0,220.0,50.0,268.0,402.0,4.0,1.89,3.69,0.03,0
2021-09-27,367.0,106.06,75.98,22.6,9500.0,1403.0,64.4,77.0,220.0,50.0,268.0,402.0,-4.0,1.25,2.98,0.04,0
2021-10-03,363.0,104.91,76.02,22.6,8800.0,1295.0,64.5,77.0,220.0,50.0,265.0,402.0,-14.0,-2.11,1.62,0.03,0
2021-10-07,359.0,103.75,76.02,22.6,9500.0,1376.98,64.0,77.0,220.0,50.0,267.0,402.0,-17.0,0.57,0.44,0.0,0
2021-10-17,368.0,106.35,75.98,22.6,9500.0,1424.0,64.0,77.0,220.0,50.0,266.0,402.0,35.0,-0.07,0.99,0.01,0
2021-11-01,372.0,107.51,75.98,22.6,8800.0,1278.99,64.4,76.0,220.0,50.0,266.0,402.0,17.0,1.14,0.55,0.05,0
2021-11-18,368.0,106.35,75.98,22.6,9500.0,1449.0,64.0,77.0,220.0,50.0,266.0,402.0,-17.0,2.14,1.41,-0.01,0
2021-11-19,368.0,106.35,75.98,22.6,9500.0,1449.0,64.0,77.0,220.0,50.0,266.0,402.0,0.0,3.57,1.32,0.01,0
2021-11-22,369.0,106.64,75.99,22.6,9500.0,1449.99,64.0,77.0,220.0,50.0,266.0,402.0,5.0,4.96,1.27,0.02,0
2021-11-30,370.0,106.93,75.97,22.6,9500.0,1452.0,64.0,77.0,220.0,50.0,267.0,402.0,3.0,4.36,1.06,0.02,0
2021-12-02,373.0,107.8,76.0,22.6,8800.0,1263.0,64.5,77.0,220.0,50.0,268.0,402.0,14.0,1.89,2.98,-0.01,0
2021-12-04,362.0,104.62,76.03,22.6,9500.0,1317.99,64.5,76.9,220.0,50.0,267.0,402.0,-44.0,-2.32,1.51,0.01,0
2021-12-21,370.0,106.93,75.97,22.6,9500.0,1458.99,64.0,77.0,220.0,50.0,267.0,402.0,30.0,-0.11,1.13,0.02,0
2022-01-03,365.0,105.49,75.97,22.6,9500.0,1520.0,64.5,79.0,220.0,50.0,272.0,402.0,-21.0,-2.25,0.73,-0.01,0
2022-01-14,365.0,105.49,75.97,22.6,9500.0,1428.0,64.0,77.0,220.0,50.0,273.0,402.0,0.0,-3.93,0.49,-0.01,0
2022-01-27,366.0,105.77,75.97,22.6,9500.0,1428.0,64.0,77.0,220.0,50.0,273.0,402.0,4.0,-4.0,0.3,-0.0,0
2022-02-14,363.0,104.91,76.02,22.6,9500.0,1506.0,64.5,79.0,220.0,50.0,273.0,402.0,-9.0,-4.11,-0.58,0.0,0
2022-02-16,365.0,105.49,75.97,22.6,9500.0,1510.0,64.5,79.0,220.0,50.0,273.0,402.0,5.0,-0.75,-1.89,0.01,0
2022-02-18,363.0,104.91,76.02,22.6,9500.0,1514.0,64.5,79.0,220.0,50.0,272.0,402.0,-5.0,-2.96,-2.28,-0.01,0
2022-02-23,362.0,104.91,76.03,22.6,9500.0,1514.0,64.5,79.0,220.0,50.0,272.0,402.0,-4.0,-1.46,-2.15,-0.03,0
2022-03-01,370.0,106.93,75.97,22.6,9500.0,1458.99,64.0,77.0,220.0,50.0,267.0,402.0,30.0,1.32,-1.55,0.01,0
2022-03-02,363.0,104.91,76.02,22.6,9500.0,1430.0,64.5,79.0,220.0,50.0,271.0,402.0,-26.0,0.57,-1.72,-0.01,0
2022-03-07,365.0,105.49,76.0,22.6,9500.0,1503.0,64.5,78.4,220.0,50.0,270.0,402.0,7.0,1.32,-1.45,-0.01,0
2022-03-09,365.0,105.49,75.97,22.6,9500.0,1450.0,64.0,78.0,220.0,50.0,277.0,402.0,-2.0,0.64,-1.07,-0.01,0
2022-03-17,368.0,106.35,75.98,22.6,9500.0,1531.0,64.5,77.0,220.0,50.0,270.0,402.0,13.0,1.89,0.23,-0.01,0
2022-03-19,369.0,106.64,75.99,22.6,9500.0,1535.0,64.5,77.0,220.0,50.0,270.0,402.0,5.0,2.5,0.33,0.02,0
2022-03-21,368.0,106.35,75.98,22.6,9500.0,1535.0,64.5,77.0,220.0,50.0,270.0,402.0,-5.0,1.18,1.15,-0.01,0
2022-03-24,368.0,106.35,75.98,22.6,9500.0,1535.0,64.5,77.0,220.0,50.0,270.0,402.0,0.0,3.36,1.31,0.01,0
2022-03-30,367.0,106.06,75.98,22.6,9500.0,1530.0,64.5,78.5,220.0,50.0,270.0,402.0,-4.0,1.68,1.31,0.01,0
2022-04-02,363.0,104.91,76.02,22.6,9500.0,1430.0,64.5,79.0,220.0,50.0,271.0,402.0,-14.0,-1.0,0.99,-0.01,0
2022-04-08,365.0,105.49,75.97,22.6,9500.0,1439.0,64.5,78.0,220.0,50.0,270.0,402.0,5.0,-3.18,0.56,0.0,0
2022-04-14,368.0,106.35,75.98,22.6,9500.0,1535.0,64.5,78.0,220.0,50.0,270.0,402.0,13.0,-2.11,0.65,0.01,0
2022-04-16,368.0,106.35,75.98,22.6,9500.0,1534.0,64.5,78.0,220.0,50.0,270.0,402.0,0.0,-0.32,0.51,0.01,0
2022-04-18,369.0,106.64,75.99,22.6,9500.0,1533.0,64.5,78.0,220.0,50.0,270.0,402.0,5.0,1.46,0.31,0.02,0
2022-04-23,370.0,106.93,75.97,22.6,9500.0,1533.0,64.5,78.0,220.0,50.0,270.0,402.0,3.0,3.39,1.06,0.0,0
2022-04-26,369.0,106.64,75.99,22.6,9500.0,1532.0,64.5,78.0,220.0,50.0,270.0,402.0,-3.0,4.14,0.87,0.02,0
2022-05-05,368.0,106.35,75.98,22.6,9500.0,1530.0,64.5,78.0,220.0,50.0,270.0,402.0,-5.0,2.04,0.67,0.01,0
2022-05-18,368.0,106.35,75.98,22.6,9500.0,1526.0,64.5,78.4,220.0,50.0,271.0,402.0,0.0,0.0,0.35,0.01,0
2022-05-23,368.0,106.35,75.98,22.6,9500.0,1512.0,64.5,78.4,220.0,50.0,271.0,402.0,0.0,-0.64,0.4,0.0,0
