name_,date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_agua_a_24_horas_bbld,prueba_pozooil_24__prueba_pozowater_24,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,tipo_de_bomba,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,campo,delta_1,delta_3,slope_7,slope_14,evento_hibrido,Unnamed: 23,regimen_id,qtot_lo,qtot_hi,gas_hi,hz_hi,pint_lo,qtot_lo_p,qtot_hi_p,gas_hi_p,hz_hi_p,pint_lo_p,qtot_lo_eff,qtot_hi_eff,gas_hi_eff,hz_hi_eff,pint_lo_eff,env_q,env_gate,slope7_mean,slope7_std,d1_p,Qt_prev14,ratio14,confirm,enough,fuera_inst,alarma_instantanea,persist,persist_ref,pred_evento
SCH-018UI,2021-05-16,291.0,748.0,1039.0,232.0,71.99,25.1,9100.0,772.0,78.5,24.0,100.0,,NHV(790-1000)H,251.0,292.0,SACHA CENTRAL,7.0,7.0,-0.21,0.88,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-05-20,293.0,753.0,1046.0,234.0,71.99,25.1,9100.0,774.0,78.5,24.0,100.0,,NHV(790-1000)H,251.0,292.0,SACHA CENTRAL,7.0,41.0,2.0,2.02,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1037.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-05-26,291.0,750.0,1041.0,232.8,72.05,25.1,9100.0,775.0,159.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-5.0,9.0,3.18,2.81,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-06-02,289.0,707.0,996.0,231.2,70.98,23.1,9100.0,739.0,78.5,22.0,90.0,,NHV(790-1000)H,248.0,292.0,SACHA CENTRAL,-45.0,-43.0,-0.79,2.28,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1032.0,-0.03,0,1,0,0,0,0,0
SCH-018UI,2021-06-17,295.0,760.0,1055.0,236.0,72.04,25.1,9100.0,772.0,159.0,25.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,59.0,9.0,2.86,1.68,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,974.0,0.08,0,1,1,0,0,0,0
SCH-018UI,2021-06-22,294.0,720.0,1014.0,235.2,71.01,25.1,9100.0,783.0,159.0,25.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-41.0,-27.0,-2.57,0.28,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,996.0,0.02,0,1,0,0,0,0,0
SCH-018UI,2021-06-26,296.0,725.0,1021.0,236.8,71.01,25.1,9100.0,774.0,159.0,25.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,7.0,25.0,-3.71,0.05,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1028.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2021-07-05,293.0,717.0,1010.0,234.4,70.99,25.1,9100.0,775.0,78.5,24.0,100.0,,NHV(790-1000)H,251.0,292.0,SACHA CENTRAL,-11.0,-45.0,-4.64,-0.92,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1014.0,-0.0,0,1,0,0,0,0,0
SCH-018UI,2021-07-06,296.0,723.0,1019.0,236.8,70.95,25.1,9100.0,783.0,159.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,9.0,5.0,-2.57,-1.02,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2021-07-07,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,802.0,159.0,25.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,9.0,7.0,0.71,-0.81,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2021-07-08,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,810.0,159.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,4.0,22.0,-1.54,-0.47,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2021-07-09,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,802.0,160.0,23.0,105.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,-4.0,9.0,2.93,-0.24,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1032.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2021-07-10,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,824.0,160.0,23.0,105.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,4.0,4.0,2.93,-0.77,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1005.0,0.03,0,1,1,0,0,0,0
SCH-018UI,2021-07-13,296.0,723.0,1019.0,236.8,70.95,25.1,9100.0,803.0,159.0,25.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-13.0,-13.0,1.89,-0.9,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2021-07-18,299.0,731.0,1030.0,239.2,70.97,25.1,9100.0,807.0,159.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,11.0,2.0,0.54,-0.43,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1039.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2021-07-23,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,811.0,159.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-2.0,-4.0,-0.46,0.26,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1046.0,-0.02,0,1,1,0,0,0,0
SCH-018UI,2021-07-29,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,812.0,159.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,0.0,9.0,-0.5,0.86,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1041.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2021-08-01,284.0,694.0,978.0,227.2,70.96,23.1,9100.0,,76.0,21.0,90.0,,NHV(790-1000)H,247.0,292.0,SACHA CENTRAL,-50.0,-52.0,-5.32,-1.4,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,996.0,-0.02,0,1,0,0,0,0,0
SCH-018UI,2021-08-24,301.0,736.0,1037.0,240.8,70.97,25.1,9100.0,806.0,160.0,23.0,100.0,,NHV(790-1000)H,249.0,292.0,SACHA CENTRAL,59.0,9.0,-2.46,0.06,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1055.0,-0.02,0,1,1,0,0,0,0
SCH-018UI,2021-08-25,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,806.0,159.0,23.0,100.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,-9.0,0.0,-0.32,-0.02,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1014.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-09-04,299.0,733.0,1032.0,240.8,71.03,23.1,9100.0,,81.0,23.0,105.0,,NHV(790-1000)H,,292.0,SACHA CENTRAL,4.0,54.0,0.54,0.19,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1021.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-09-05,281.0,724.0,1005.0,224.8,72.04,25.1,9100.0,775.0,78.5,24.0,100.0,,NHV(790-1000)H,251.0,292.0,SACHA CENTRAL,-27.0,-32.0,-0.39,-0.78,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1010.0,-0.0,0,1,0,0,0,0,0
SCH-018UI,2021-09-14,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,,160.0,22.0,105.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,23.0,0.0,1.75,-0.78,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1019.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-09-18,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,798.0,160.0,22.0,105.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,4.0,0.0,4.32,-0.41,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1028.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2021-10-03,299.0,732.0,1031.0,239.2,71.0,23.1,9100.0,728.0,79.5,22.7,90.0,,NHV(790-1000)H,249.0,292.0,SACHA CENTRAL,-1.0,26.0,-0.5,0.05,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2021-10-11,300.0,736.0,1036.0,240.8,71.04,25.1,9100.0,837.0,160.0,23.0,105.0,,NHV(790-1000)H,249.0,292.0,SACHA CENTRAL,5.0,8.0,1.75,0.53,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1028.0,0.01,0,1,1,0,0,0,0
SCH-018UI,2021-10-21,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,824.0,160.0,23.0,105.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,-4.0,0.0,2.32,0.98,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1032.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2021-10-30,312.0,765.0,1077.0,249.6,71.03,25.1,9100.0,824.0,160.0,23.0,100.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,45.0,46.0,8.14,2.3,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1019.0,0.06,0,1,1,0,0,0,0
SCH-018UI,2021-11-02,288.0,704.0,992.0,230.4,70.97,23.1,9100.0,742.0,76.0,22.0,90.0,,NHV(790-1000)H,247.0,292.0,SACHA CENTRAL,-85.0,-44.0,-0.61,1.29,1,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1030.0,-0.04,1,1,0,0,0,0,0
SCH-018UI,2021-11-05,286.0,737.0,1023.0,228.8,72.04,25.1,9100.0,775.0,78.5,24.0,100.0,,NHV(790-1000)H,251.0,292.0,SACHA CENTRAL,31.0,-9.0,-2.29,1.27,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1028.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2021-11-08,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,805.0,159.0,23.0,100.0,,NHV(790-1000)H,249.0,292.0,SACHA CENTRAL,9.0,-45.0,-2.25,1.53,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1028.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2021-11-09,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,797.0,160.0,22.0,105.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,0.0,40.0,-2.36,0.13,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,978.0,0.06,0,1,1,0,0,0,0
SCH-018UI,2021-11-12,297.0,726.0,1023.0,237.6,70.97,25.1,9100.0,867.0,160.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-9.0,0.0,-2.75,0.17,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1037.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2021-11-19,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,839.0,160.0,23.0,100.0,,NHV(790-1000)H,249.0,292.0,SACHA CENTRAL,9.0,0.0,-2.29,0.24,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,1,1.21,23.69,71.2,1028.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2021-12-01,286.0,701.0,987.0,228.8,71.02,23.1,9100.0,753.0,76.0,21.0,90.0,,NHV(790-1000)H,247.0,292.0,SACHA CENTRAL,-45.0,-45.0,-0.21,-0.87,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1032.0,-0.04,0,1,0,0,0,0,0
SCH-018UI,2021-12-06,297.0,726.0,1023.0,237.6,70.97,25.1,9100.0,785.0,159.0,25.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,36.0,0.0,-3.21,-1.64,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1005.0,0.02,0,1,1,0,0,0,0
SCH-018UI,2021-12-08,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,806.0,159.0,23.0,100.0,,NHV(790-1000)H,250.0,292.0,SACHA CENTRAL,5.0,-4.0,-2.36,-1.59,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1028.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2022-01-21,296.0,723.0,1019.0,236.8,70.95,25.1,9100.0,875.0,156.0,24.0,65.0,,NHV(790-1000)H,252.0,292.0,SACHA CENTRAL,-9.0,32.0,-1.36,-1.66,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2022-01-25,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,881.0,156.0,24.0,65.0,,NHV(790-1000)H,252.0,292.0,SACHA CENTRAL,9.0,5.0,1.07,-1.45,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1031.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2022-02-19,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,890.0,156.0,23.0,75.0,,NHV(790-1000)H,252.0,292.0,SACHA CENTRAL,4.0,4.0,2.79,-0.95,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1036.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2022-02-21,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,904.0,156.0,24.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,0.0,13.0,5.46,-0.56,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2022-02-23,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,904.0,156.0,24.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,0.0,4.0,1.71,1.31,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1077.0,-0.04,0,1,1,0,0,0,0
SCH-018UI,2022-03-04,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,904.0,156.0,24.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,0.0,0.0,1.5,0.57,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,992.0,0.04,0,1,1,0,0,0,0
SCH-018UI,2022-03-07,296.0,725.0,1021.0,236.8,71.01,25.1,9100.0,918.0,156.0,25.0,90.0,,NHV(790-1000)H,259.0,292.0,SACHA CENTRAL,-11.0,-11.0,0.5,0.37,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1023.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2022-03-20,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,910.0,156.0,24.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,7.0,-4.0,-0.79,0.67,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.0,0,1,1,0,0,0,0
SCH-018UI,2022-04-14,295.0,722.0,1017.0,236.0,70.99,25.1,9100.0,908.0,156.0,24.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-11.0,-15.0,-2.29,0.68,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1032.0,-0.01,0,1,0,0,0,0,0
SCH-018UI,2022-04-23,297.0,726.0,1023.0,237.6,70.97,25.1,9100.0,920.0,156.0,24.0,90.0,,NHV(790-1000)H,254.0,292.0,SACHA CENTRAL,6.0,2.0,-2.18,0.63,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1023.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2022-04-25,296.0,723.0,1019.0,236.8,70.95,25.1,9100.0,923.0,156.0,24.0,90.0,,NHV(790-1000)H,255.0,292.0,SACHA CENTRAL,-4.0,-9.0,-2.18,0.76,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2022-05-02,299.0,733.0,1032.0,239.2,71.03,25.1,9100.0,890.0,156.0,23.0,75.0,,NHV(790-1000)H,252.0,292.0,SACHA CENTRAL,13.0,15.0,-0.32,-0.17,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,987.0,0.05,0,1,1,0,0,0,0
SCH-018UI,2022-05-03,298.0,730.0,1028.0,238.4,71.01,25.1,9100.0,910.0,156.0,24.0,90.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,-4.0,5.0,1.11,-0.22,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1023.0,0.0,0,1,1,0,0,0,0
SCH-018UI,2022-05-20,296.0,723.0,1019.0,236.8,70.95,25.1,9100.0,923.0,156.0,24.0,90.0,,NHV(790-1000)H,255.0,292.0,SACHA CENTRAL,-9.0,0.0,0.14,-0.38,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1028.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2022-05-24,295.0,722.0,1017.0,236.0,70.99,25.1,9100.0,919.0,156.0,25.0,90.0,,NHV(790-1000)H,257.0,292.0,SACHA CENTRAL,-2.0,-15.0,0.04,-0.86,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,1,0,1.21,23.69,71.2,1019.0,-0.0,0,1,0,0,0,0,0
SCH-018UI,2022-05-28,296.0,725.0,1021.0,236.8,71.01,25.1,9100.0,918.0,156.0,25.0,90.0,,NHV(790-1000)H,259.0,292.0,SACHA CENTRAL,4.0,-7.0,-0.82,-0.92,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1028.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2022-07-01,297.0,726.0,1023.0,237.6,70.97,25.1,9100.0,867.0,160.0,25.0,100.0,,NHV(790-1000)H,253.0,292.0,SACHA CENTRAL,2.0,4.0,-0.75,-0.76,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,0,1,1,0,0,0,0
SCH-018UI,2022-07-08,110.0,990.0,1100.0,88.0,90.0,25.1,9100.0,875.0,120.0,24.0,40.0,20.0,NHV(790-1000)H,267.0,292.0,SACHA CENTRAL,77.0,83.0,7.0,1.64,2,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,0.07,1,1,1,1,0,0,2
SCH-018UI,2022-07-14,296.0,725.0,1021.0,236.8,71.01,25.1,9100.0,918.0,156.0,25.0,90.0,,NHV(790-1000)H,259.0,292.0,SACHA CENTRAL,-79.0,0.0,5.25,1.48,1,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,1,1,1,1,1,1,1
SCH-018UI,2022-07-27,296.0,725.0,1021.0,236.8,71.01,25.1,9100.0,918.0,156.0,25.0,90.0,,NHV(790-1000)H,259.0,292.0,SACHA CENTRAL,0.0,-2.0,3.32,1.38,0,,SCH-018UI||NHV(790-1000)H,893.0,1017.0,237.6,159.0,623.0,617.0,1028.0,220.0,140.0,621.0,893.0,1017.0,237.6,159.0,623.0,0,0,1.21,23.69,71.2,1032.0,-0.01,0,1,1,0,0,0,0
